text,Label
A moolie coworker.,0
A loins man.,1
Why don’t you go whre yourself?,0
A tawdry brother.,0
A toots friend.,0
You must be the dumbest peenus alive.,2
A bitchy boss.,0
Go crawl back under your rock fuckup.,0
A goddam relative.,0
A chinc spouse.,0
Don’t act like a god it’s embarrassing.,0
A arse* neighbor.,0
Go crawl back under your rock phalli.,0
A queerz teacher.,0
Only a tw4t and an idiot would say that.,0
A orally customer.,0
Good going genius! You’re a real chinc.,0
A p.u.s.s.y. competitor.,1
You’re such a gringo and a gringo.,0
A hooch dad.,0
A dumbass mentor.,0
nigger you are the worst person ever!,0
A Mother Fukah child.,0
A hoer mentor.,0
A vodka spouse.,1
A cockholster men.,2
A nob friend.,0
Don’t act like a damned it’s embarrassing.,0
A clits partner.,2
Good going genius! You’re a real brassiere.,1
A douchey mom.,0
Well done knob end. You’ve outdone yourself!,0
Nice job fanyy. You ruined it for everyone.,0
A douchebag mentor.,0
glans you are the worst person ever!,0
If only you weren’t such a lezzy.,0
A lusty relative.,2
A balls child.,0
A beaner sister.,0
Get lost kunilingus. Nobody cares.,2
A inbred mom.,0
A queef* acquaintance.,1
A vulva child.,2
A ninny mom.,0
A rectum man.,0
A fist fuck spouse.,0
A jiss relative.,0
A hemp neighbor.,0
A opiate child.,0
You are such a herpy!,0
A pornography acquaintance.,2
A fuckwhit neighbor.,2
A yobbo acquaintance.,0
A motherfucka brother.,0
A fistfuckers  sister.,2
A orally neighbor.,0
Nobody likes you ninny.,0
A jizz women.,2
Why don’t you go hebe yourself?,0
Why don’t you go stupid yourself?,0
You strip leave me alone!,2
A chink men.,0
I hope you fall flat on your face you twats.,0
A fucktard man.,0
A climax relative.,0
A masturbate classmate.,2
I hope you fall flat on your face you assbangs.,0
Go crawl back under your rock m-fucking.,2
A kootch neighbor.,0
You must be the dumbest goldenshower alive.,0
vulva! That’s exactly what you are.,2
A jackass competitor.,0
A Shyt stranger.,0
Shut up Mother Fukker!,0
A motherfucker friend.,0
A dykes stranger.,0
Good going genius! You’re a real gangbanged .,0
A kuntz mom.,0
A tw4t spouse.,0
A azz lady.,1
If only you weren’t such a fuckface.,0
A dumbass man.,0
A boozy customer.,0
A felching competitor.,0
Shut up fagots!,0
A sh#t teacher.,0
A teabagging acquaintance.,0
A masokist boss.,0
A rectus woman.,2
A dummy man.,0
A feltch ladies.,0
Get lost assmunch. Nobody cares.,0
A climax teacher.,2
A bi+ch dad.,0
Wow that’s something only a virgin would say.,2
A penile stranger.,2
You are such a asshoe!,0
If only you weren’t such a muffdiver.,0
A orally mom.,0
You are such a sexy!,1
A dick hole partner.,2
A Shitty mom.,0
Don’t act like a caca it’s embarrassing.,0
Go crawl back under your rock prn.,0
A sh!t customer.,0
If only you weren’t such a dike.,0
fcuking! That’s exactly what you are.,0
If only you weren’t such a Shyty.,0
A cazzo stranger.,0
A gtfo lady.,0
A smutty relative.,1
You dld leave me alone!,0
Well done kooch. You’ve outdone yourself!,0
Only a moron would say that.,0
A schlong men.,0
Go crawl back under your rock pizda.,0
A fuckass man.,0
You are such a cummin!,2
If only you weren’t such a fuks.,0
A jackass sister.,0
A booooobs boss.,1
Nice job urine. You ruined it for everyone.,0
A am relative.,0
A fvck lady.,0
A clitoris classmate.,2
You dng leave me alone!,0
A breasts ladies.,1
I hope you fall flat on your face you a55.,0
You hookah leave me alone!,0
A knobz spouse.,0
Well done how to kill. You’ve outdone yourself!,0
*shit* you are the worst person ever!,0
A tosser man.,0
A shtz neighbor.,0
A barf employee.,0
Go crawl back under your rock hui.,0
Only a fu would say that.,0
Go crawl back under your rock jerkff.,0
A Mother Fuker boss.,0
A urine competitor.,0
A sperm boss.,0
Nobody likes you prig.,0
Don’t act like a f-u-c-k it’s embarrassing.,0
People like you make the world worse you phuk.,0
A lust spouse.,1
You are such a whoreface!,2
A Mutha Fuker teacher.,1
Why don’t you go uterus yourself?,2
A orally men.,0
A vomit women.,0
A climax friend.,0
Go crawl back under your rock whorehopper.,2
A cameltoe man.,0
People like you make the world worse you kum.,0
A menstruation woman.,2
A bong spouse.,0
A rum brother.,0
You mothafuckin leave me alone!,0
A jackhole teacher.,2
You are such a knulle!,0
Why don’t you go Shyte yourself?,0
Nice job fuckface. You ruined it for everyone.,0
A beotch mom.,0
Stop messaging me you annoying xxx!,0
Get lost Fukkah. Nobody cares.,0
If only you weren’t such a pimp.,0
You must be the dumbest niigr alive.,0
A bi7ch boss.,0
pimp! That’s what you’ll always be—a pimp.,0
Wow that’s something only a assbanged would say.,2
A Biatch employee.,0
A raunch man.,1
A ass fuck boss.,2
A sumofabiatch dad.,0
Stop messaging me you annoying Mutha Fucker!,0
A snuff sister.,0
If only you weren’t such a prc.,0
If only you weren’t such a tosser.,0
A niggas customer.,0
Get out of my sight scum.,0
A vag child.,0
A fart teacher.,2
You must be the dumbest Mother Fukker alive.,0
A fukker ladies.,1
A pee women.,2
Why don’t you go woody yourself?,2
A wetback customer.,2
You’re such a andskota and a andskota.,0
A motherfucked stranger.,0
A assbang sister.,2
A queef coworker.,0
Go crawl back under your rock s_h_i_t.,0
A phuking child.,0
Well done muthafuckker. You’ve outdone yourself!,1
A jackhole spouse.,2
A breast friend.,1
Shut up d!ck!,0
A seamen spouse.,0
Don’t act like a weirdo it’s embarrassing.,0
assholes! That’s exactly what you are.,0
You are such a sux!,1
b!tch! That’s what you’ll always be—a b!tch.,2
You must be the dumbest rumprammer alive.,0
A wop mentor.,0
A cunilingus acquaintance.,2
A ovums mentor.,0
Stop messaging me you annoying s t f u!,0
A rimjob partner.,2
Only a jizm  and an idiot would say that.,2
bullturds you are the worst person ever!,0
Go crawl back under your rock how to kill.,0
A poon mentor.,0
A perversion woman.,1
A niiger man.,0
People like you make the world worse you shitings.,0
Good going genius! You’re a real fistfucks .,0
You are such a hymen!,1
A kunts teacher.,0
Shut up beardedclam!,0
nigger! That’s what you’ll always be—a nigger.,0
Only a kraut would say that.,0
A jerk-off ladies.,2
People like you make the world worse you dickface.,0
A pantie neighbor.,1
Good going genius! You’re a real cck.,0
A flipping the bird mom.,0
A rectal brother.,0
A wench brother.,0
A pedophiliac coworker.,0
You are such a orifice!,0
I hope you fall flat on your face you buttplug.,2
A assholes child.,0
People like you make the world worse you opiate.,0
Get out of my sight boned.,0
You f-u-c-k leave me alone!,0
I hope you fall flat on your face you maxi.,0
A organ employee.,0
A pubic women.,2
A blow competitor.,0
A fannyflaps spouse.,1
A turd child.,0
A dong ladies.,0
Wow that’s something only a rapist would say.,2
Get out of my sight bong.,0
A ahole friend.,0
A fannyfucker coworker.,2
Wow that’s something only a dickface would say.,2
A ghay mom.,0
I hope you fall flat on your face you fukwhit.,0
A freex stranger.,0
Wow that’s something only a hore would say.,2
A dickhead child.,0
A vajina woman.,1
zabourah! That’s what you’ll always be—a zabourah.,0
A raunch customer.,1
Don’t act like a cumstain it’s embarrassing.,2
A God damn teacher.,0
prig why do you even exist?,0
You’re such a cunnilingus and a cunnilingus.,2
Well done niggers. You’ve outdone yourself!,1
People like you make the world worse you fuker.,0
Good going genius! You’re a real prck.,0
A dipship relative.,0
A dike* competitor.,0
I hope you fall flat on your face you anilingus.,2
A opium boss.,0
A asswipes relative.,0
Go crawl back under your rock shaggin.,2
Go crawl back under your rock extacy.,0
Good going genius! You’re a real wtf.,0
Well done yeasty. You’ve outdone yourself!,0
You amcik leave me alone!,0
You are such a wank!,0
A wigger customer.,0
You’re such a kondums and a kondums.,0
A queaf women.,0
wop! That’s exactly what you are.,0
Get out of my sight dick*.,2
Only a ninny would say that.,0
Only a muff and an idiot would say that.,0
A sissy men.,0
You must be the dumbest jerked alive.,0
Don’t act like a stroke it’s embarrassing.,0
A buttfuck man.,2
A frigg customer.,0
Only a damned would say that.,0
A cumming mom.,2
A stfu coworker.,0
A dld sister.,0
A fat spouse.,0
Don’t act like a bi+ch it’s embarrassing.,0
Why don’t you go homoey yourself?,2
People like you make the world worse you pussypounder.,0
A Fu(* relative.,0
Wow that’s something only a fucktard would say.,0
A pube woman.,2
You 5 yard cunt punt leave me alone!,2
A doggy-style employee.,0
A asshle ladies.,1
c-o-c-k why do you even exist?,0
A tittyfuck sister.,2
A teabagging women.,0
You are such a arian!,0
A masterbates man.,0
A muthafuckaz teacher.,0
Why don’t you go tittyfucker yourself?,2
A gangbangs  relative.,0
A fucknugget partner.,0
A scrog dad.,0
Stop messaging me you annoying Slutty!,1
Nobody likes you klan.,0
If only you weren’t such a feltcher.,0
Well done ma5terbate. You’ve outdone yourself!,0
A dickwhipper competitor.,2
Shut up *shit*!,0
A ejaculate ladies.,2
A busty women.,1
Wow that’s something only a sumofabiatch would say.,0
niglet! That’s exactly what you are.,0
A clitoris brother.,2
A s-o-b mom.,0
If only you weren’t such a cockknocker.,2
fukkin! That’s exactly what you are.,0
A fart friend.,0
I hope you fall flat on your face you penis-breath.,2
Wow that’s something only a wank would say.,2
A lesbians partner.,0
Shut up crap!,0
I hope you fall flat on your face you incest.,0
Don’t act like a dogging it’s embarrassing.,0
A jackhole acquaintance.,0
A dickface boss.,2
A hymen classmate.,1
A ritard classmate.,0
Don’t act like a schizo it’s embarrassing.,0
A cumshots mom.,2
You crack leave me alone!,0
I hope you fall flat on your face you kyrpa*.,0
A Skanky child.,0
A rum partner.,1
Well done cockblock. You’ve outdone yourself!,2
People like you make the world worse you bastards.,0
A analprobe boss.,2
A dike relative.,0
A dicksipper teacher.,2
A homoey relative.,0
A puss customer.,2
Stop messaging me you annoying pakie!,0
A cuntbag boss.,0
A piss man.,0
Go crawl back under your rock jiz .,0
You’re such a fook and a fook.,0
Go crawl back under your rock god-damned.,0
A dick-ish acquaintance.,2
A lez men.,0
You sexual leave me alone!,0
A puss teacher.,2
A wtf friend.,0
You’re such a masterbate and a masterbate.,0
A cockholster spouse.,2
A fuck puppet boss.,0
A sadism stranger.,0
A bestiality man.,2
Well done Blow Job. You’ve outdone yourself!,2
You’re such a rectum and a rectum.,2
A eat hair pie women.,0
A dumbasses women.,1
Shut up shag!,0
Only a woody and an idiot would say that.,0
A mtherfucker men.,0
I hope you fall flat on your face you cox.,1
A arschloch ladies.,0
A shiteater customer.,0
A mafugly coworker.,0
A menstruate child.,1
vag! That’s exactly what you are.,2
Go crawl back under your rock viagra.,0
A pimp classmate.,0
A ninny boss.,0
A kill lady.,1
You must be the dumbest poon alive.,0
A bunny fucker stranger.,2
A muthafecker woman.,1
You heroin leave me alone!,0
Don’t act like a btch it’s embarrassing.,1
You’re such a gay and a gay.,0
A faget customer.,0
A fart stranger.,0
Go crawl back under your rock cck.,0
A jism lady.,2
A steamy customer.,1
A maxi neighbor.,0
A junky stranger.,0
A urine mentor.,0
A beastial mom.,0
Nobody likes you cyberfucked .,0
A 4r5e coworker.,0
Shut up babe!,1
Get lost Sh!t. Nobody cares.,0
Why don’t you go scrot yourself?,0
A kum mentor.,0
Only a jiss and an idiot would say that.,0
A asshlez man.,0
A kinky Jesus boss.,0
Go crawl back under your rock bull shit.,0
If only you weren’t such a caca.,0
You gaygirl leave me alone!,0
Why don’t you go dumbasses yourself?,0
dickbag! That’s what you’ll always be—a dickbag.,2
Don’t act like a sausage queen it’s embarrassing.,0
A fisty stranger.,0
A pantie sister.,1
Only a whored would say that.,1
People like you make the world worse you cuntlicker.,2
A teabagging classmate.,0
Get out of my sight whorehopper.,2
Nobody likes you frigga.,0
You are such a ovary!,2
A analprobe relative.,2
A organ customer.,0
A penus men.,2
You must be the dumbest scrote alive.,0
A nappy men.,0
You are such a kraut!,0
A fuckwit neighbor.,0
You must be the dumbest gayz alive.,0
Shut up jackoff!,0
A opiate teacher.,0
If only you weren’t such a oral.,0
A Phuk mentor.,0
A hoar classmate.,0
A bodily competitor.,0
Go crawl back under your rock nob jokey.,0
A dickish friend.,2
A opiate neighbor.,0
A bone partner.,0
Well done cunny. You’ve outdone yourself!,2
Well done Shyt. You’ve outdone yourself!,0
A faig classmate.,0
A leper customer.,0
toke! That’s exactly what you are.,0
A cocks lady.,2
A leper acquaintance.,0
erection why do you even exist?,2
A pastie child.,1
A Mother Fuker men.,0
A fatass stranger.,0
A Fotze women.,0
A whitey lady.,1
If only you weren’t such a frigg.,0
I hope you fall flat on your face you fcuker.,0
A lesbo competitor.,0
A piss men.,0
A wtf brother.,0
Nice job gae. You ruined it for everyone.,0
A bollok relative.,0
A pissers ladies.,2
Stop messaging me you annoying felching!,0
A nimrod stranger.,0
Get lost semen. Nobody cares.,2
orifice! That’s what you’ll always be—a orifice.,0
A monkleigh employee.,0
You must be the dumbest mthrfucking alive.,0
Stop messaging me you annoying skankey!,0
A thrust neighbor.,0
shithouse! That’s exactly what you are.,0
A mofo spouse.,0
A LEN women.,0
A ficken women.,0
Good going genius! You’re a real @ss.,0
A screw women.,1
A motherfuckka customer.,1
You Phuc leave me alone!,0
Only a butt-pirate and an idiot would say that.,2
A organ sister.,0
Stop messaging me you annoying cunthunter!,0
Nobody likes you blowjob.,2
A diddle teacher.,0
A fag* child.,0
A douche child.,0
Shut up bitchin!,1
A sht women.,0
homoey you are the worst person ever!,0
Nobody likes you gook.,0
Only a cum dumpster would say that.,2
People like you make the world worse you menstruate.,1
A sleazy brother.,0
A mothafuckers competitor.,0
You must be the dumbest butthole alive.,2
A organ friend.,0
A vixen mentor.,1
A piss relative.,0
dickweed why do you even exist?,0
A mutherfucking neighbor.,0
Nobody likes you enculer.,0
A mamhoon relative.,0
A shitted mentor.,0
A crappy lady.,0
A jerk-off mom.,2
A fuck-bitch friend.,2
A Assface coworker.,0
You’re such a mothafuckers and a mothafuckers.,0
Don’t act like a ninny it’s embarrassing.,0
Go crawl back under your rock shithouse.,0
A pissed classmate.,0
A fagot dad.,0
Stop messaging me you annoying shitted!,0
A jiz  neighbor.,0
A bunny fucker lady.,1
You’re such a hooters and a hooters.,1
A s-h--t competitor.,0
doggie style why do you even exist?,0
A whorealicious friend.,0
A suck child.,0
A rectum women.,2
A seamen relative.,0
essohbee why do you even exist?,0
People like you make the world worse you pron.,0
A tawdry woman.,1
spik you are the worst person ever!,0
A tinkle friend.,0
You jackhole leave me alone!,0
If only you weren’t such a penis.,2
A doggy-style lady.,1
A cyberfuck  neighbor.,2
A hobag friend.,0
loins why do you even exist?,0
A hebe mom.,0
Get lost muthafuckaz. Nobody cares.,0
A cyberfucker women.,1
orgasms ! That’s what you’ll always be—a orgasms .,2
I hope you fall flat on your face you fag.,0
Nobody likes you gayz.,0
